epoch,lr,train_loss,val_loss,val_acc,train_loss_ema,val_loss_ema,val_acc_ema
1,0.0003,1.5791375637054443,1.7514776706695556,0.16666666666666666,1.5791375637054443,1.7514776706695556,0.16666666666666666
2,0.0002992056748283996,1.2893006483713785,1.6342987934748332,0.3333333333333333,1.4776946433385212,1.710465063651403,0.22499999999999998
3,0.0002968314021064018,1.140401695171992,1.0216124057769775,0.6916666666666667,1.359642111480236,1.4693666333953541,0.3883333333333333
4,0.00029290319486279724,1.0269081830978393,0.8363899946212768,0.775,1.2431852365463971,1.2478248098244271,0.5236666666666667
5,0.00028746409135817707,0.9618411540985108,0.777759266893069,0.7583333333333333,1.144714807689637,1.0833018697984518,0.6058
6,0.0002805736835487436,0.9213267266750336,0.8858392308155696,0.7083333333333334,1.0665289793345258,1.014189946154443,0.6416866666666667
7,0.0002723074641843674,0.8547562479972839,0.6642989044388136,0.825,0.9924085233664912,0.8917280815539728,0.7058463333333334
8,0.00026275599969422214,0.8230378647645314,0.6252953747908274,0.825,0.9331287928558052,0.7984766341868719,0.7475501166666667
9,0.0002520239379220344,0.7586522658665975,0.6105962365865707,0.8583333333333333,0.8720620084095825,0.7327184950267664,0.7863242425
10,0.00024022886158240857,0.7125221570332845,0.6696834457417329,0.7833333333333333,0.8162230604278782,0.7106562277770048,0.7852774242916667
11,0.00022749999999999997,0.6494157075881958,0.516234056899945,0.875,0.7578404869339894,0.6426084679700339,0.8166803257895834
12,0.00021397681324599103,0.645496279001236,0.6329311057925224,0.8083333333333333,0.7185200141575256,0.6392213912079049,0.8137588784298959
13,0.00019980746418436736,0.595260958870252,0.4912771672010422,0.8666666666666667,0.6753793448069798,0.5874409128055029,0.8322766043127657
14,0.00018514719516857508,0.5620369384686152,0.5533870369195938,0.825,0.6357095025885522,0.5755220562454347,0.8297297928032977
15,0.00017015662717380977,0.5549861669540406,0.5838515900075436,0.8,0.6074563351164731,0.5784373930621729,0.8193243653221436
16,0.00015500000000000003,0.5063320597012838,0.4491122528910637,0.875,0.5720628387211569,0.5331735940022847,0.8388108374593932
17,0.00013984337282619026,0.4973418722550074,0.3585075969497363,0.8833333333333333,0.5459105004580046,0.4720404950338928,0.8543937110152722
18,0.00012485280483142487,0.4892271190881729,0.37819430654247604,0.875,0.5260713169785636,0.4391943290618969,0.8616059121599269
19,0.00011019253581563262,0.4829777886470159,0.37618973876039186,0.875,0.5109885820625218,0.4171427224563702,0.8662938429039524
20,9.602318675400897e-05,0.4687280774116516,0.3800737461696068,0.875,0.49619740543471724,0.40416858075600304,0.869340997887569
21,8.250000000000003e-05,0.4579569846391678,0.3704733669757843,0.875,0.48281325815627496,0.3923752559329265,0.8713216486269197
22,6.977113841759141e-05,0.4380078464746475,0.37120047882199286,0.875,0.46713136406770533,0.38496408394409976,0.8726090716074979
23,5.7976062077965607e-05,0.43796836932500205,0.35089428859452404,0.8833333333333333,0.45692431590775917,0.37303965557174823,0.8763625632115404
24,4.7244000305777854e-05,0.4286752104759216,0.3123294245451689,0.9,0.447037129006616,0.3517910747124454,0.8846356660875012
25,3.7692535815632644e-05,0.411280557513237,0.3081976756453514,0.9083333333333333,0.4345223289839334,0.3365333850389625,0.8929298496235424
26,2.9426316451256393e-05,0.4170427699883779,0.30578612064321836,0.8833333333333333,0.428404483335489,0.32577184250045205,0.8895710689219691
27,2.2535908641822862e-05,0.4028634746869405,0.31039157062768935,0.8916666666666667,0.41946513030849697,0.3203887473449851,0.8903045281326132
28,1.7096805137202738e-05,0.4071820576985677,0.3108266244331996,0.8916666666666667,0.4151660548950217,0.31704200432586016,0.890781276619532
29,1.3168597893598177e-05,0.40666579802831015,0.3025180203219255,0.8916666666666667,0.4121909649916726,0.31195860992448304,0.8910911631360292
30,1.0794325171600358e-05,0.3969434559345245,0.32240641737977666,0.8916666666666667,0.40685433682167077,0.31561534253383583,0.8912925893717523
