epoch,lr,train_loss,val_loss,val_acc,train_loss_ema,val_loss_ema,val_acc_ema
1,0.0003,1.3380685424804688,1.6744557237625122,0.2,1.3380685424804688,1.6744557237625122,0.2
2,0.0002992056748283996,0.994882116317749,1.385504732131958,0.41,1.2179532933235169,1.5733228766918184,0.27349999999999997
3,0.0002968314021064018,0.8299055290222168,0.8465713214874268,0.76,1.0821365758180619,1.3189598323702814,0.4437749999999999
4,0.00029290319486279724,0.7044571542739868,0.7445480239391327,0.78,0.9499487782776357,1.1179156994193793,0.5614537499999999
5,0.00028746409135817707,0.6527499830722809,0.6951886320114136,0.75,0.8459291999557615,0.9699612258265913,0.6274449374999999
6,0.0002805736835487436,0.6078152990341187,0.6511388808488846,0.81,0.7625893346331866,0.858373405084394,0.6913392093749999
7,0.0002723074641843674,0.5684841346740722,0.6555052328109742,0.75,0.6946525146474966,0.787369544788697,0.7118704860937499
8,0.00026275599969422214,0.5261927819252015,0.5796194779872894,0.8,0.6356916081946933,0.7146570214082044,0.7427158159609375
9,0.0002520239379220344,0.4620665299892426,0.44014444649219514,0.87,0.5749228308227855,0.6185776201876012,0.7872652803746094
10,0.00024022886158240857,0.45195040822029114,0.5844553518295288,0.8,0.5318824829119125,0.6066348262622758,0.7917224322434961
11,0.00022749999999999997,0.4265127730369568,0.43294453650712966,0.84,0.495003084455678,0.5458432248479747,0.8086195809582726
12,0.00021397681324599103,0.3705183458328247,0.5870589807629585,0.76,0.4514334259376793,0.560268739418219,0.7916027276228772
13,0.00019980746418436736,0.3905846357345581,0.37605312377214434,0.87,0.43013634936658696,0.4957932739420928,0.8190417729548702
14,0.00018514719516857508,0.35894762217998505,0.40529718339443205,0.87,0.4052202948512763,0.4641196422504116,0.8368771524206656
15,0.00017015662717380977,0.3199982714653015,0.3317357721924782,0.91,0.37539258666618514,0.4177852877301349,0.8624701490734327
16,0.00015500000000000003,0.3353597444295883,0.3137213371694088,0.9,0.36138109188337625,0.3813629050338808,0.8756055968977312
17,0.00013984337282619026,0.3132885354757309,0.32284042224287984,0.9,0.34454869714070036,0.36088003605703045,0.8841436379835252
18,0.00012485280483142487,0.30471049129962924,0.33720857456326486,0.88,0.33060532509632545,0.3525950245342125,0.8826933646892914
19,0.00011019253581563262,0.2993080234527588,0.29644263699650764,0.93,0.31965126952107714,0.33294168889601583,0.8992506870480395
20,9.602318675400897e-05,0.30497802734375,0.3181591123342514,0.91,0.3145156347590127,0.3277677870993983,0.9030129465812257
21,8.250000000000003e-05,0.2838864886760712,0.31775186747312545,0.9,0.3037954336299832,0.3242622152302028,0.9019584152777966
22,6.977113841759141e-05,0.28800554752349855,0.28580063745379447,0.9,0.2982689734927136,0.3108006630084599,0.9012729699305679
23,5.7976062077965607e-05,0.27654549956321717,0.3072301159799099,0.89,0.2906657576173899,0.3095509715484674,0.8973274304548692
24,4.7244000305777854e-05,0.28701304376125336,0.2700533421337605,0.9,0.28938730776774213,0.29572680125331996,0.898262829795665
25,3.7692535815632644e-05,0.275956689119339,0.29000971570611,0.9,0.28468659124080103,0.2937258213117965,0.8988708393671823
26,2.9426316451256393e-05,0.27562483727931975,0.26604809537529944,0.91,0.28151497735428255,0.2840386172340225,0.9027660455886685
27,2.2535908641822862e-05,0.26895444631576537,0.26079929530620577,0.91,0.27711879149080154,0.27590485455928665,0.9052979296326346
28,1.7096805137202738e-05,0.2672891342639923,0.26855146169662475,0.92,0.2736784114614183,0.273331167057355,0.9104436542612124
29,1.3168597893598177e-05,0.27269758701324465,0.2681385624408722,0.91,0.2733351229045575,0.271513755441586,0.9102883752697881
30,1.0794325171600358e-05,0.2667625916004181,0.26093085706233976,0.92,0.27103473694810876,0.2678097410088498,0.9136874439253624
