epoch,lr,train_loss,val_loss,val_acc,train_loss_ema,val_loss_ema,val_acc_ema
1,0.0003,1.3816765022277833,1.6805339670181274,0.2,1.3816765022277833,1.6805339670181274,0.2
2,0.0002992056748283996,1.0975522017478943,1.3977200126647948,0.36,1.282232997059822,1.581549082994461,0.256
3,0.0002968314021064018,0.9511064052581787,1.015320019721985,0.65,1.166338689929247,1.3833689108490943,0.39390000000000003
4,0.00029290319486279724,0.8495330095291138,0.8127030491828918,0.76,1.0554567017892005,1.1836358592659235,0.522035
5,0.00028746409135817707,0.7572162199020386,0.8969762921333313,0.68,0.9510725331286938,1.0833050107695161,0.57732275
6,0.0002805736835487436,0.6891221022605896,0.7738741421699524,0.76,0.8593898823248574,0.9750042067596688,0.6412597874999999
7,0.0002723074641843674,0.6484460031986237,0.8423219287395477,0.7,0.7855595246306756,0.9285654094526264,0.6618188618749999
8,0.00026275599969422214,0.6225800108909607,0.6116734790802002,0.83,0.7285166948217754,0.8176532338222773,0.7206822602187499
9,0.0002520239379220344,0.5428226327896118,0.5746647894382477,0.81,0.6635237731105181,0.732607278287867,0.7519434691421875
10,0.00024022886158240857,0.5122946202754974,0.6514372062683106,0.79,0.610593569618261,0.7041977530810223,0.7652632549424219
11,0.00022749999999999997,0.5048193466663361,0.47425038695335386,0.86,0.5735725915850872,0.6237161749363384,0.7984211157125742
12,0.00021397681324599103,0.45044139862060545,0.5185003042221069,0.8,0.5304766740475186,0.5868906201863573,0.7989737252131732
13,0.00019980746418436736,0.4347147560119629,0.6507351207733154,0.79,0.4969600027350741,0.6092361953917926,0.7958329213885625
14,0.00018514719516857508,0.4423399019241333,0.5636602875590324,0.8,0.47784296745124477,0.5932846276503265,0.7972913989025656
15,0.00017015662717380977,0.36658777952194216,0.3862981730699539,0.88,0.4389036516759889,0.5208393685471961,0.8262394092866676
16,0.00015500000000000003,0.3795056366920471,0.4883643710613251,0.82,0.4181143464316093,0.5094731194271412,0.8240556160363339
17,0.00013984337282619026,0.351322802901268,0.45457026839256287,0.8,0.39473730619598985,0.49025712156503887,0.8156361504236171
18,0.00012485280483142487,0.3505471515655518,0.5007303263247013,0.84,0.37927075207533656,0.4939227432309207,0.8241634977753511
19,0.00011019253581563262,0.34320423781871795,0.4188073478639126,0.86,0.36664747208552007,0.4676323548524679,0.8367062735539783
20,9.602318675400897e-05,0.32554712176322936,0.3895584687590599,0.87,0.3522623494727183,0.4403064947197751,0.8483590778100859
21,8.250000000000003e-05,0.32367128372192383,0.35423712313175204,0.86,0.34225547645994026,0.41018221466396704,0.8524334005765559
22,6.977113841759141e-05,0.3112779772281647,0.3736024370789528,0.89,0.3314133517288188,0.3973792925092121,0.8655817103747614
23,5.7976062077965607e-05,0.30748181462287905,0.4073072475194931,0.86,0.3230373137417399,0.4008540767628105,0.8636281117435949
24,4.7244000305777854e-05,0.3056059384346008,0.36143035933375356,0.9,0.31693633238424124,0.3870557756626406,0.8763582726333368
25,3.7692535815632644e-05,0.2956286656856537,0.3438052847981453,0.88,0.3094786490397356,0.37191810386006724,0.8776328772116688
26,2.9426316451256393e-05,0.3005640983581543,0.3588707964122295,0.89,0.30635855630118214,0.36735154625332406,0.8819613701875848
27,2.2535908641822862e-05,0.28476446390151977,0.3279534649848938,0.88,0.2988006239613003,0.35356221780937347,0.8812748906219301
28,1.7096805137202738e-05,0.2898566550016403,0.34026885077357294,0.89,0.2956702348254193,0.34890953934684327,0.8843286789042546
29,1.3168597893598177e-05,0.29338803350925446,0.34575261414051056,0.89,0.29487146436476164,0.3478046155246268,0.8863136412877655
30,1.0794325171600358e-05,0.2788939440250397,0.34426166459918023,0.89,0.28927933224585894,0.34656458270072055,0.8876038668370476
