epoch,lr,train_loss,val_loss,val_acc,train_loss_ema,val_loss_ema,val_acc_ema
1,0.0003,1.4606054037809373,1.8656192580858866,0.23333333333333334,1.4606054037809373,1.8656192580858866,0.23333333333333334
2,0.0002992056748283996,1.0324767053127288,0.9039141674836476,0.7666666666666667,1.3107603593170642,1.5290224763751028,0.42
3,0.0002968314021064018,0.8617522309223811,0.7022398973504702,0.7833333333333333,1.1536075143789253,1.2396485737164813,0.5471666666666667
4,0.00029290319486279724,0.6929308131337166,0.6523162225882212,0.8,0.9923706689431022,1.0340822508215903,0.6356583333333333
5,0.00028746409135817707,0.6405982876817385,0.5960200756788254,0.8,0.869250335501625,0.8807604895216227,0.6931779166666667
6,0.0002805736835487436,0.5721849977970124,0.4769973876575629,0.8416666666666667,0.7652774673050106,0.7394434038692017,0.7451489791666667
7,0.0002723074641843674,0.5502173205216726,0.801227105408907,0.7416666666666667,0.6900064159308423,0.7610676994080985,0.7439301697916667
8,0.00026275599969422214,0.5212901204824447,0.45040034701426823,0.8416666666666667,0.6309557125239031,0.6523341260702579,0.7781379436979167
9,0.0002520239379220344,0.4777449871102969,0.4060458696136872,0.8916666666666667,0.577331958629141,0.5661332363104581,0.8178729967369791
10,0.00024022886158240857,0.4810537447532018,0.38530879182120165,0.875,0.5436345837725622,0.5028446807392183,0.8378674478790364
11,0.00022749999999999997,0.45255630811055503,0.4339221253991127,0.8666666666666667,0.5117571872908597,0.47872178637018137,0.847947174454707
12,0.00021397681324599103,0.4183733145395915,0.3647445688645045,0.8833333333333333,0.4790728318279158,0.4388297602431944,0.8603323300622263
13,0.00019980746418436736,0.433649568259716,0.36196884214878083,0.8916666666666667,0.46317468957904584,0.4119284389101497,0.8712993478737805
14,0.00018514719516857508,0.39714994430541994,0.31636171204348407,0.9,0.4400660287332768,0.37848008450681675,0.8813445761179572
15,0.00017015662717380977,0.37507083316644035,0.37801243662834166,0.875,0.41731771028488407,0.3783164077493505,0.8791239744766721
16,0.00015500000000000003,0.35854181249936423,0.32229946851730346,0.9166666666666666,0.3967461460599522,0.358710479018134,0.8922639167431702
17,0.00013984337282619026,0.37204647262891133,0.3205639815578858,0.9166666666666666,0.3881012603590879,0.34535920490704713,0.900804879216394
18,0.00012485280483142487,0.35963446895281476,0.3078547437985738,0.9083333333333333,0.37813788336689225,0.33223264351908144,0.9034398381573228
19,0.00011019253581563262,0.3526574715971947,0.30078199158112207,0.9333333333333333,0.36921973924749807,0.32122491534079567,0.9139025614689265
20,9.602318675400897e-05,0.36473179707924525,0.297973491003116,0.925,0.36764895948860954,0.3130869168226078,0.9177866649548022
21,8.250000000000003e-05,0.34051802357037864,0.3045708730816841,0.9083333333333333,0.3581531319172287,0.3101063015132845,0.9144779988872881
22,6.977113841759141e-05,0.33936729629834494,0.28682824249068894,0.9166666666666666,0.3515780894506194,0.30195898085537604,0.9152440326100706
23,5.7976062077965607e-05,0.3216378291447957,0.28211847096681597,0.925,0.34109899834358115,0.29501480239438005,0.9186586211965458
24,4.7244000305777854e-05,0.3306567117571831,0.2810221865773201,0.925,0.3374441980383418,0.29011738685840904,0.9208781037777548
25,3.7692535815632644e-05,0.3172342265645663,0.29393439504007496,0.9166666666666666,0.3303707080225204,0.2914533397219921,0.9194041007888739
26,2.9426316451256393e-05,0.32116905550161995,0.2815545828392108,0.9166666666666666,0.32715012964020523,0.28798877481301866,0.9184459988461013
27,2.2535908641822862e-05,0.3080592801173528,0.29349663145840166,0.9166666666666666,0.3204683323072069,0.2899165246389027,0.9178232325832992
28,1.7096805137202738e-05,0.3178602953751882,0.29994580894708633,0.9166666666666666,0.31955551938100035,0.293426774146767,0.9174184345124778
29,1.3168597893598177e-05,0.3030514160792033,0.28720971097548803,0.925,0.31377908322537135,0.29125080203681936,0.9200719824331106
30,1.0794325171600358e-05,0.3043670838077863,0.2942084399362405,0.9166666666666666,0.3104848834292166,0.29228597530161676,0.9188801219148552
