epoch,lr,train_loss,val_loss,val_acc,train_loss_ema,val_loss_ema,val_acc_ema
1,0.0003,1.37235276222229,1.706679720878601,0.2,1.37235276222229,1.706679720878601,0.2
2,0.0002992056748283996,1.173105685710907,1.5329455256462097,0.23,1.3026162854433059,1.6458727525472643,0.21050000000000002
3,0.0002968314021064018,1.0499196457862854,1.3094705653190613,0.45,1.2141724615633487,1.5281319870173933,0.29432500000000006
4,0.00029290319486279724,0.931907753944397,1.0606595754623414,0.63,1.1153798138967157,1.364516642973125,0.41181125
5,0.00028746409135817707,0.788530352115631,1.0792490434646607,0.57,1.000982502273336,1.2646729831451626,0.46717731250000005
6,0.0002805736835487436,0.7429144084453583,0.7062549245357513,0.79,0.9106586694335439,1.0692266626318687,0.580165253125
7,0.0002723074641843674,0.6664301586151123,0.5931351244449615,0.85,0.8251786906470928,0.9025946242664512,0.67460741453125
8,0.00026275599969422214,0.6075806450843811,0.5980122083425522,0.83,0.7490193747001437,0.7959907786930865,0.7289948194453124
9,0.0002520239379220344,0.5672751712799072,0.5339481091499328,0.86,0.6854089035030609,0.7042758443529827,0.7748466326394531
10,0.00024022886158240857,0.5521702361106873,0.4382091182470322,0.87,0.6387753699157301,0.6111524902159,0.8081503112156445
11,0.00022749999999999997,0.5083786022663116,0.5237143528461456,0.85,0.5931365012384336,0.580549142136486,0.8227977022901689
12,0.00021397681324599103,0.4631484830379486,0.3862048041820526,0.88,0.5476406948682639,0.5125286238524344,0.8428185064886098
13,0.00019980746418436736,0.4871844482421875,0.4272343397140503,0.86,0.5264810085491372,0.4826756244039999,0.8488320292175964
14,0.00018514719516857508,0.4719314312934875,0.5144447290897369,0.85,0.5073886565096597,0.49379481104400785,0.8492408189914377
15,0.00017015662717380977,0.38800446152687074,0.31543912321329115,0.91,0.46560418826568356,0.43137032030325706,0.8705065323444345
16,0.00015500000000000003,0.435012446641922,0.3179793381690979,0.92,0.45489707869736706,0.3916834765563013,0.8878292460238826
17,0.00013984337282619026,0.40776747941970826,0.30029154419898985,0.91,0.4384017189501865,0.3596963002312423,0.8955890099155237
18,0.00012485280483142487,0.414238840341568,0.3965639439225197,0.87,0.42994471143717006,0.3725999755231894,0.8866328564450904
19,0.00011019253581563262,0.36658932447433473,0.31097858741879464,0.9,0.4077703260001777,0.35103248968665124,0.8913113566893087
20,9.602318675400897e-05,0.3385337805747986,0.3429094743728638,0.9,0.38353753510129507,0.34818943432682564,0.8943523818480508
21,8.250000000000003e-05,0.3414970064163208,0.37732066929340363,0.87,0.3688233500615541,0.3583853665651279,0.885829048201233
22,6.977113841759141e-05,0.3314339816570282,0.35667038321495054,0.89,0.35573707111997005,0.3577851223925659,0.8872888813308014
23,5.7976062077965607e-05,0.3267698282003403,0.31540852412581444,0.91,0.34559853609809965,0.3429533129992029,0.8952377728650209
24,4.7244000305777854e-05,0.3152212142944336,0.26725434049963953,0.92,0.3349664734668165,0.31645867262435573,0.9039045523622635
25,3.7692535815632644e-05,0.32143535137176515,0.28720546811819075,0.9,0.33023058073354855,0.306220051047198,0.9025379590354714
26,2.9426316451256393e-05,0.3224999976158142,0.30031843230128286,0.92,0.32752487664234153,0.3041544844861277,0.9086496733730565
27,2.2535908641822862e-05,0.29595190823078155,0.2982430563867092,0.91,0.3164743376982956,0.3020854846513312,0.9091222876924867
28,1.7096805137202738e-05,0.2953426706790924,0.2771149563789368,0.91,0.3090782542415745,0.2933457997559932,0.9094294870001164
29,1.3168597893598177e-05,0.30067152678966524,0.29155093759298323,0.9,0.30613589963340626,0.2927175979989397,0.9061291665500757
30,1.0794325171600358e-05,0.2975034248828888,0.29629123836755755,0.9,0.30311453347072514,0.29396837212795596,0.9039839582575493
