epoch,lr,train_loss,val_loss,val_acc,train_loss_ema,val_loss_ema,val_acc_ema
1,0.0003,1.5424825867017111,1.9791003346443177,0.21666666666666667,1.5424825867017111,1.9791003346443177,0.21666666666666667
2,0.0002992056748283996,1.2681627601385117,1.2183373292287192,0.625,1.4464706474045912,1.7128332827488584,0.35958333333333337
3,0.0002968314021064018,1.102627119421959,1.1711379965146382,0.6583333333333333,1.3261254126106699,1.5232399325668813,0.46414583333333337
4,0.00029290319486279724,1.0315647741158804,1.096791160106659,0.6333333333333333,1.2230291891374936,1.3739828622058035,0.5233614583333334
5,0.00028746409135817707,1.0100875193874042,1.0135258972644805,0.6416666666666667,1.1484996047249623,1.2478229244763404,0.56476828125
6,0.0002805736835487436,0.980544168750445,1.1559747596581778,0.6,1.0897152021338812,1.2156760667899835,0.5770993828125001
7,0.0002723074641843674,0.9738630394140879,0.9701003750165303,0.6833333333333333,1.0491669451819536,1.1297245746692748,0.6142812654947917
8,0.00026275599969422214,0.9118216350674629,0.9718740363915761,0.6916666666666667,1.0010960866418819,1.0744768862720804,0.6413661559049479
9,0.0002520239379220344,0.8737220818797747,0.9412622690200806,0.7083333333333334,0.9565151849751444,1.0278517702338805,0.6648046680048829
10,0.00024022886158240857,0.8701991786559423,1.0614274591207504,0.6333333333333333,0.9263045827634238,1.039603261344285,0.6537897008698406
11,0.00022749999999999997,0.8683492104212444,0.9108418027559916,0.7333333333333333,0.906020202443661,0.9945367508383822,0.681629972232063
12,0.00021397681324599103,0.8297865852713585,0.8800685107707977,0.7083333333333334,0.8793384364333552,0.9544728668147276,0.6909761486175077
13,0.00019980746418436736,0.8220500056942304,0.9948046694199244,0.6583333333333333,0.8592874856746615,0.9685889977265465,0.6795511632680467
14,0.00018514719516857508,0.7835977390408516,0.8642241160074869,0.7,0.832796074352828,0.9320612891248756,0.6867082561242303
15,0.00017015662717380977,0.800458374619484,0.863444838921229,0.7166666666666667,0.8214778794461577,0.9080455315535993,0.697193699814083
16,0.00015500000000000003,0.7349191675583522,0.8227770527203878,0.7166666666666667,0.7911823302854257,0.8782015639619754,0.7040092382124872
17,0.00013984337282619026,0.711354541281859,0.9047036329905193,0.6916666666666667,0.7632426041341773,0.8874772881219657,0.69968933817145
18,0.00012485280483142487,0.7248787134885788,0.7930335174004237,0.7166666666666667,0.7498152424082178,0.854421968369426,0.7056314031447758
19,0.00011019253581563262,0.7196562469005585,0.8385389447212219,0.7166666666666667,0.7392595939805371,0.8488629100925544,0.7094937453774376
20,9.602318675400897e-05,0.6881289725502332,0.8143783052762349,0.75,0.7213638764799307,0.8367932984068426,0.7236709344953345
21,8.250000000000003e-05,0.6920210028688113,0.833747265736262,0.725,0.7110938707160389,0.8357271869721394,0.7241361074219674
22,6.977113841759141e-05,0.6597348009546598,0.8226689358552297,0.7416666666666667,0.6931181962995562,0.831156799081221,0.7302718031576122
23,5.7976062077965607e-05,0.6703411340713501,0.8035542219877243,0.7166666666666667,0.685146224519684,0.8214958970984971,0.7255100053857813
24,4.7244000305777854e-05,0.669852706293265,0.8323076814413071,0.7083333333333334,0.6797934931404374,0.8252800216184806,0.7194981701674246
25,3.7692535815632644e-05,0.661883587638537,0.8096061835686366,0.7416666666666667,0.6735250262147723,0.8197941783010352,0.7272571439421593
26,2.9426316451256393e-05,0.6308178643385569,0.7964090466499328,0.7333333333333333,0.6585775195580968,0.8116093822231494,0.7293838102290702
27,2.2535908641822862e-05,0.6300659055511156,0.7997447709242503,0.7583333333333333,0.6485984546556535,0.8074567682685347,0.7395161433155623
28,1.7096805137202738e-05,0.6253975674510002,0.8011517266432444,0.7333333333333333,0.6404781441340248,0.8052500036996832,0.7373521598217821
29,1.3168597893598177e-05,0.6334349518020947,0.7966817845900853,0.725,0.6380130268178493,0.802251127011324,0.7330289038841584
30,1.0794325171600358e-05,0.6366132691502571,0.8018778781096141,0.7583333333333333,0.637523111634192,0.8021204898957255,0.7418854541913696
