epoch,lr,train_loss,val_loss,val_acc,train_loss_ema,val_loss_ema,val_acc_ema
1,0.0003,1.4134408811728159,2.2441698789596556,0.225,1.4134408811728159,2.2441698789596556,0.225
2,0.0002992056748283996,1.0076542476812997,0.7625131857891877,0.7916666666666666,1.2714155594507852,1.7255900363499919,0.42333333333333334
3,0.0002968314021064018,0.8425129185120265,0.5749966986477375,0.8833333333333333,1.1212996351222198,1.322882368154203,0.5843333333333334
4,0.00029290319486279724,0.7487399831414223,0.4720691186686357,0.85,0.9909037569289407,1.0250977308342546,0.6773166666666667
5,0.00028746409135817707,0.6539294560750325,0.4552818869551023,0.85,0.8729627516300729,0.8256621854765513,0.7377558333333334
6,0.0002805736835487436,0.6010089213649432,0.42743653804063797,0.8333333333333334,0.7777789110372775,0.6862832088739816,0.7712079583333333
7,0.0002723074641843674,0.57682031194369,0.4035621826847394,0.875,0.7074434013545219,0.5873308497077468,0.8075351729166667
8,0.00026275599969422214,0.582205239435037,0.8724361285567284,0.6166666666666667,0.6636100446827022,0.6871176973048905,0.7407311957291667
9,0.0002520239379220344,0.5191747615734736,0.2736070806781451,0.8916666666666667,0.6130576955944722,0.5423889814855296,0.7935586105572916
10,0.00024022886158240857,0.4894417514403661,0.3112665832042694,0.9,0.5697921151405351,0.46149614208708856,0.8308130968622396
11,0.00022749999999999997,0.4455656990408897,0.2703898325562477,0.9166666666666666,0.5263128695056593,0.39460893375129424,0.860861846293789
12,0.00021397681324599103,0.4162045309940974,0.25406526451309525,0.9333333333333333,0.4877749510266126,0.3454186495179246,0.8862268667576295
13,0.00019980746418436736,0.40397262026866276,0.39240750844279926,0.875,0.4584441352613302,0.3618647501416308,0.8822974633924592
14,0.00018514719516857508,0.3988271395365397,0.5771488132576148,0.7916666666666666,0.43757818675765353,0.43721417223222514,0.8505766845384317
15,0.00017015662717380977,0.40899146248896917,0.19974650703370572,0.9416666666666667,0.427572833263614,0.35410048941274336,0.8824581782833139
16,0.00015500000000000003,0.3687947869300842,0.12789759561419486,0.975,0.40700051704687856,0.2749294765832514,0.914847815884154
17,0.00013984337282619026,0.37127042214075723,0.20404676993687948,0.9333333333333333,0.39449498382973613,0.2501205292570212,0.9213177469913668
18,0.00012485280483142487,0.33466915736595787,0.1743609055876732,0.9416666666666667,0.37355594456741376,0.22360466097274942,0.9284398688777218
19,0.00011019253581563262,0.32881059845288596,0.2174972257266442,0.9333333333333333,0.357895073427329,0.2214670586366126,0.9301525814371858
20,9.602318675400897e-05,0.3487132022778193,0.12340381592512131,0.9666666666666667,0.3546814185250006,0.18714492368759064,0.9429325112675042
21,8.250000000000003e-05,0.3308900202314059,0.12678668685257435,0.975,0.34635442912224246,0.16601954079533493,0.9541561323238779
22,6.977113841759141e-05,0.31823305785655975,0.18534010338286558,0.95,0.33651194917925353,0.17278173770097066,0.9527014860105205
23,5.7976062077965607e-05,0.3109831526875496,0.13412619108955065,0.95,0.32757687040715716,0.15925229638697366,0.9517559659068384
24,4.7244000305777854e-05,0.30944115271170936,0.13026074096560478,0.9666666666666667,0.32122936921375045,0.14910525198949454,0.9569747111727782
25,3.7692535815632644e-05,0.2990632469455401,0.14118177630007267,0.9583333333333334,0.3134712264198768,0.1463320354981969,0.9574502289289726
26,2.9426316451256393e-05,0.3038986305395762,0.12874126123885313,0.9666666666666667,0.3101208178617716,0.14017526450742657,0.9606759821371655
27,2.2535908641822862e-05,0.3162949318687121,0.1316062035659949,0.9583333333333334,0.31228175776420075,0.13717609317792548,0.9598560550558242
28,1.7096805137202738e-05,0.29303486545880636,0.14021595443288484,0.9583333333333334,0.3055453454573127,0.13824004461716127,0.9593231024529523
29,1.3168597893598177e-05,0.291418327887853,0.12770180106163026,0.9583333333333334,0.30060088930800183,0.13455165937272542,0.9589766832610855
30,1.0794325171600358e-05,0.2935400123397509,0.13937055170536042,0.9583333333333334,0.298129582369114,0.13623827168914768,0.9587515107863722
